0	0.000079	0.000428	0.000483	55.837002	56.703559	0.011621	0.011833
1	0.000100	0.000680	0.000636	58.123096	58.203069	0.017465	0.016590
2	0.000126	0.000754	0.000853	59.041680	60.003237	0.022035	0.023958
3	0.000158	0.001193	0.001167	59.734221	62.108552	0.034005	0.035897
4	0.000200	0.001557	0.001644	63.513674	64.465985	0.056384	0.056223
5	0.000251	0.002387	0.002406	66.371183	66.912506	0.092662	0.092467
6	0.000316	0.003442	0.003677	69.167996	69.104645	0.150934	0.158872
7	0.000398	0.006113	0.005828	70.294191	70.459001	0.293354	0.277679
8	0.000501	0.009216	0.009267	69.772614	70.164961	0.457571	0.466095
9	0.000631	0.014484	0.014009	67.322522	67.330081	0.706753	0.696482
10	0.000794	0.018921	0.019415	62.176119	61.366753	0.867788	0.883562
11	0.001000	0.024807	0.024994	52.662131	52.763964	0.977672	0.973177
12	0.001259	0.031468	0.031078	43.128770	43.392689	0.996086	0.996637
13	0.001585	0.037990	0.038241	35.251992	35.053463	0.999848	0.999794
14	0.001995	0.047130	0.046853	28.274631	28.277133	1.000000	0.999995
15	0.002512	0.057697	0.057172	22.948838	22.881492	1.000000	1.000000
16	0.003162	0.069125	0.069436	18.586576	18.592959	1.000000	1.000000
17	0.003981	0.083608	0.083872	15.176465	15.183669	1.000000	1.000000
18	0.005012	0.102344	0.100682	12.281237	12.472238	1.000000	1.000000
19	0.006310	0.117372	0.120017	10.434576	10.314516	1.000000	1.000000
20	0.007943	0.140958	0.141961	8.648015	8.595944	1.000000	1.000000
21	0.010000	0.167449	0.166506	7.199152	7.225481	1.000000	1.000000
22	0.012589	0.193073	0.193550	6.134944	6.130795	1.000000	1.000000
23	0.015849	0.226094	0.222887	5.179667	5.254440	1.000000	1.000000
24	0.019953	0.254784	0.254221	4.531490	4.550829	1.000000	1.000000
25	0.025119	0.288907	0.287192	3.961020	3.983816	1.000000	1.000000
26	0.031623	0.323163	0.321399	3.504702	3.524795	1.000000	1.000000
27	0.039811	0.355201	0.356450	3.163894	3.151204	1.000000	1.000000
28	0.050119	0.393912	0.392002	2.834247	2.844024	1.000000	1.000000
29	0.063096	0.427632	0.427451	2.591646	2.592465	1.000000	1.000000
30	0.079433	0.462667	0.462857	2.387566	2.387145	1.000000	1.000000
31	0.100000	0.498003	0.499521	2.208727	2.203244	1.000000	1.000000
32	0.125893	0.535383	0.536336	2.037242	2.033776	1.000000	1.000000
33	0.158489	0.569442	0.569490	1.899449	1.900041	1.000000	1.000000
34	0.199526	0.597988	0.597770	1.811545	1.812432	1.000000	1.000000
35	0.251189	0.624287	0.625437	1.752197	1.749755	1.000000	1.000000
36	0.316228	0.657418	0.658111	1.685167	1.683788	1.000000	1.000000
37	0.398107	0.698914	0.699054	1.602172	1.601893	1.000000	1.000000
38	0.501187	0.750121	0.750594	1.499758	1.498813	1.000000	1.000000
39	0.630957	0.815030	0.815479	1.369939	1.369043	1.000000	1.000000
40	0.794328	0.897455	0.897164	1.205091	1.205672	1.000000	1.000000
41	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
