0	0.000079	0.000462	0.000483	56.892192	56.703559	0.010323	0.011833
1	0.000100	0.000491	0.000636	59.598376	58.203069	0.016040	0.016590
2	0.000126	0.000846	0.000853	59.878290	60.003237	0.025192	0.023958
3	0.000158	0.001223	0.001167	59.499701	62.108552	0.032727	0.035897
4	0.000200	0.001769	0.001644	63.906710	64.465985	0.056505	0.056223
5	0.000251	0.002276	0.002406	66.447172	66.912506	0.079859	0.092467
6	0.000316	0.003707	0.003677	70.401525	69.104645	0.156525	0.158872
7	0.000398	0.005345	0.005828	72.228554	70.459001	0.279657	0.277679
8	0.000501	0.009318	0.009267	71.383003	70.164961	0.479051	0.466095
9	0.000631	0.013507	0.014009	69.097416	67.330081	0.685899	0.696482
10	0.000794	0.018367	0.019415	62.824913	61.366753	0.856323	0.883562
11	0.001000	0.025999	0.024994	51.996682	52.763964	0.974525	0.973177
12	0.001259	0.030686	0.031078	43.663825	43.392689	0.997152	0.996637
13	0.001585	0.040311	0.038241	33.112920	35.053463	0.999879	0.999794
14	0.001995	0.045991	0.046853	28.530909	28.277133	1.000000	0.999995
15	0.002512	0.054799	0.057172	23.493354	22.881492	1.000000	1.000000
16	0.003162	0.072582	0.069436	17.978727	18.592959	1.000000	1.000000
17	0.003981	0.082944	0.083872	15.258525	15.183669	1.000000	1.000000
18	0.005012	0.100527	0.100682	12.345879	12.472238	1.000000	1.000000
19	0.006310	0.118750	0.120017	10.391212	10.314516	1.000000	1.000000
20	0.007943	0.145378	0.141961	8.342283	8.595944	1.000000	1.000000
21	0.010000	0.168113	0.166506	7.169010	7.225481	1.000000	1.000000
22	0.012589	0.190981	0.193550	6.164848	6.130795	1.000000	1.000000
23	0.015849	0.223494	0.222887	5.265152	5.254440	1.000000	1.000000
24	0.019953	0.254270	0.254221	4.565879	4.550829	1.000000	1.000000
25	0.025119	0.289066	0.287192	3.961859	3.983816	1.000000	1.000000
26	0.031623	0.321705	0.321399	3.505636	3.524795	1.000000	1.000000
27	0.039811	0.359588	0.356450	3.129293	3.151204	1.000000	1.000000
28	0.050119	0.393924	0.392002	2.827131	2.844024	1.000000	1.000000
29	0.063096	0.427945	0.427451	2.591030	2.592465	1.000000	1.000000
30	0.079433	0.464805	0.462857	2.378162	2.387145	1.000000	1.000000
31	0.100000	0.501806	0.499521	2.195596	2.203244	1.000000	1.000000
32	0.125893	0.537946	0.536336	2.029374	2.033776	1.000000	1.000000
33	0.158489	0.566330	0.569490	1.909980	1.900041	1.000000	1.000000
34	0.199526	0.598721	0.597770	1.811232	1.812432	1.000000	1.000000
35	0.251189	0.624576	0.625437	1.751455	1.749755	1.000000	1.000000
36	0.316228	0.656906	0.658111	1.686202	1.683788	1.000000	1.000000
37	0.398107	0.696485	0.699054	1.607030	1.601893	1.000000	1.000000
38	0.501187	0.750505	0.750594	1.498990	1.498813	1.000000	1.000000
39	0.630957	0.815657	0.815479	1.368687	1.369043	1.000000	1.000000
40	0.794328	0.895475	0.897164	1.209051	1.205672	1.000000	1.000000
41	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
