0	0.000079	0.000437	0.000483	25.200007	56.703559	0.004475	0.011833
1	0.000100	0.000405	0.000636	28.620722	58.203069	0.005869	0.016590
2	0.000126	0.000620	0.000853	27.039125	60.003237	0.007652	0.023958
3	0.000158	0.000848	0.001167	28.765005	62.108552	0.011924	0.035897
4	0.000200	0.001192	0.001644	30.270542	64.465985	0.018374	0.056223
5	0.000251	0.001637	0.002406	29.882989	66.912506	0.024626	0.092467
6	0.000316	0.002143	0.003677	31.009504	69.104645	0.035576	0.158872
7	0.000398	0.003279	0.005828	32.278190	70.459001	0.058374	0.277679
8	0.000501	0.004554	0.009267	33.197615	70.164961	0.095268	0.466095
9	0.000631	0.006851	0.014009	34.613907	67.330081	0.151586	0.696482
10	0.000794	0.010598	0.019415	35.316645	61.366753	0.259975	0.883562
11	0.001000	0.017120	0.024994	35.589978	52.763964	0.454010	0.973177
12	0.001259	0.025166	0.031078	34.450021	43.392689	0.660146	0.996637
13	0.001585	0.036727	0.038241	31.224617	35.053463	0.878313	0.999794
14	0.001995	0.046375	0.046853	27.459974	28.277133	0.971909	0.999995
15	0.002512	0.058677	0.057172	22.304507	22.881492	0.997010	1.000000
16	0.003162	0.069734	0.069436	18.448503	18.592959	0.999843	1.000000
17	0.003981	0.084300	0.083872	15.154863	15.183669	0.999939	1.000000
18	0.005012	0.100871	0.100682	12.466222	12.472238	1.000000	1.000000
19	0.006310	0.120491	0.120017	10.281566	10.314516	1.000000	1.000000
20	0.007943	0.142235	0.141961	8.563424	8.595944	1.000000	1.000000
21	0.010000	0.166775	0.166506	7.181874	7.225481	1.000000	1.000000
22	0.012589	0.196067	0.193550	6.057768	6.130795	1.000000	1.000000
23	0.015849	0.224295	0.222887	5.219540	5.254440	1.000000	1.000000
24	0.019953	0.255399	0.254221	4.528030	4.550829	1.000000	1.000000
25	0.025119	0.287607	0.287192	3.977712	3.983816	1.000000	1.000000
26	0.031623	0.317046	0.321399	3.576071	3.524795	1.000000	1.000000
27	0.039811	0.355335	0.356450	3.160465	3.151204	1.000000	1.000000
28	0.050119	0.395145	0.392002	2.820697	2.844024	1.000000	1.000000
29	0.063096	0.428748	0.427451	2.585616	2.592465	1.000000	1.000000
30	0.079433	0.461651	0.462857	2.393692	2.387145	1.000000	1.000000
31	0.100000	0.498363	0.499521	2.209732	2.203244	1.000000	1.000000
32	0.125893	0.536677	0.536336	2.032561	2.033776	1.000000	1.000000
33	0.158489	0.569125	0.569490	1.901980	1.900041	1.000000	1.000000
34	0.199526	0.597279	0.597770	1.813697	1.812432	1.000000	1.000000
35	0.251189	0.625174	0.625437	1.750187	1.749755	1.000000	1.000000
36	0.316228	0.656820	0.658111	1.686374	1.683788	1.000000	1.000000
37	0.398107	0.698874	0.699054	1.602253	1.601893	1.000000	1.000000
38	0.501187	0.750232	0.750594	1.499535	1.498813	1.000000	1.000000
39	0.630957	0.815101	0.815479	1.369798	1.369043	1.000000	1.000000
40	0.794328	0.896803	0.897164	1.206394	1.205672	1.000000	1.000000
41	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
