1	473	880
2	389	6183
3	63	17345
4	24	19520
5	476	20527
6	374	20581
7	254	27567
8	279	28805
9	436	33924
10	149	36578
11	81	38928
12	287	38969
13	113	41326
14	397	41706
15	439	45985
16	8	46004
17	145	47501
18	99	48777
19	33	48807
20	10	48869
21	322	49545
22	336	49847
23	505	50741
24	218	51033
25	308	52753
26	459	55201
27	266	56347
28	165	56870
29	69	56965
30	523	56995
31	222	58262
32	455	59250
33	259	59702
34	34	60903
35	159	61127
36	74	61246
37	210	62308
38	251	62893
39	340	63237
40	58	63321
41	530	63433
42	268	63494
43	370	63519
44	382	65681
45	363	65752
46	260	66661
47	499	67599
48	247	69792
49	428	70142
50	28	70240
51	40	70437
52	517	70596
53	317	70671
54	495	70841
55	458	71398
56	332	72202
57	179	73191
58	114	73634
59	277	75250
60	453	75484
61	373	75485
62	169	76095
63	80	76308
64	55	76379
65	335	77273
66	402	77671
67	126	77914
68	288	77968
69	154	78421
70	343	78754
71	245	79386
72	309	79510
73	497	80046
74	92	80559
75	61	80722
76	529	81047
77	521	81249
78	121	81863
79	83	82004
80	276	82175
81	172	82297
82	291	82744
83	281	83013
84	433	83165
85	143	83179
86	56	83669
87	371	84218
88	262	85336
89	532	85581
90	415	85661
91	97	85785
92	11	85946
93	385	86270
94	525	86443
95	66	86450
96	241	86474
97	324	86501
98	42	87446
99	462	87512
100	519	87905
101	130	88159
102	376	88190
103	133	88312
104	362	88529
105	422	88843
106	86	89161
107	177	89310
108	289	89381
109	255	89671
110	17	89756
111	380	90144
112	515	90225
113	493	90463
114	52	90819
115	35	90916
116	452	91211
117	65	91761
118	19	92583
119	366	92679
120	147	92801
121	351	92907
122	331	93162
123	166	93816
124	108	93998
125	353	94055
126	305	94112
127	167	94220
128	117	94731
129	163	94884
130	53	95404
131	506	95647
132	451	96247
133	299	96418
134	146	96986
135	181	97083
136	325	97154
137	209	97548
138	243	97751
139	399	97816
140	139	98057
141	302	98081
142	312	98412
143	293	98434
144	400	98697
145	43	99220
146	407	99370
147	429	100184
148	96	100190
149	405	100516
150	253	100571
151	410	100691
152	406	100710
153	234	101029
154	236	101272
155	271	101361
156	257	101544
157	444	101580
158	511	101722
159	358	101899
160	44	101950
161	334	102222
162	62	102245
163	132	102297
164	134	102473
165	73	102497
166	468	102645
167	261	102965
168	292	103112
169	122	103138
170	51	103355
171	469	103490
172	450	103598
173	173	103634
174	119	103635
175	479	103794
176	344	103808
177	230	104904
178	76	104962
179	49	105729
180	223	106007
181	445	106433
182	187	106921
183	231	106972
184	71	107007
185	430	107865
186	361	108164
187	286	108363
188	227	108380
189	7	109533
190	503	109931
191	87	110019
192	265	110043
193	184	110308
194	95	110375
195	232	110406
196	359	110506
197	442	110717
198	131	111123
199	116	111127
200	477	111187
201	137	111675
202	16	111824
203	68	111845
204	115	111911
205	486	112191
206	310	112572
207	504	112572
208	203	112580
209	431	112617
210	313	112712
211	419	112785
212	205	112898
213	100	113005
214	112	113224
215	526	113432
216	240	113859
217	349	114237
218	250	115013
219	514	115042
220	383	115394
221	246	115478
222	155	115536
223	408	116570
224	518	117032
225	435	117145
226	258	117172
227	467	117632
228	191	118187
229	396	118414
230	14	118416
231	472	118586
232	437	118686
233	414	118741
234	174	119068
235	144	119125
236	46	119522
237	307	119759
238	225	120965
239	480	121026
240	194	121220
241	326	122066
242	36	122119
243	478	122372
244	294	122626
245	465	122701
246	156	122800
247	484	123012
248	329	123021
249	138	123503
250	327	123557
251	390	124188
252	78	124278
253	388	124775
254	488	125108
255	216	125128
256	221	125144
257	85	125344
258	412	125381
259	304	125917
260	152	126039
261	350	126898
262	377	127060
263	425	127290
264	26	127857
265	338	128233
266	31	128594
267	347	128827
268	235	129429
