1	473	1695.48094503079
2	389	19582.967193906
3	374	48241.0103258566
4	63	50937.8552516113
5	24	52032.339987004
6	279	58614.1055941256
7	476	59219.0043499846
8	8	77903.0179082774
9	113	79982.1794224698
10	254	85773.3721603458
11	523	93681.5535733794
12	287	96094.9830348094
13	74	97744.0556963501
14	436	97755.0622467452
15	340	100749.484422549
16	397	104202.775176258
17	505	104472.855948432
18	149	106794.864769414
19	382	107599.565176742
20	81	110277.721971706
21	259	111634.741086337
22	40	123480.110135584
23	33	123506.800900556
24	10	124755.129970234
25	99	125168.587737154
26	247	125969.972682696
27	251	126062.66713365
28	459	127826.743870293
29	439	128098.84654539
30	145	130091.178507452
31	218	130125.603452546
32	34	132469.658731379
33	324	133354.523323239
34	322	135837.253708208
35	163	136330.918499896
36	231	136453.163919879
37	165	138339.234418441
38	521	138942.886343948
39	499	140237.655478354
40	121	140484.491466396
41	308	141881.286722072
42	517	141912.523243907
43	530	143411.795911892
44	58	145808.662188516
45	266	146320.094738617
46	96	147248.752025447
47	455	147327.705195034
48	336	147825.208936979
49	61	148152.137520886
50	55	148354.239834071
51	260	149234.729844417
52	66	151904.706792527
53	331	152777.776376714
54	363	155391.954328191
55	497	155480.229491266
56	159	157072.353075323
57	288	157244.047969273
58	181	158439.327886705
59	179	158743.442094828
60	262	158964.122599203
61	43	161105.31472154
62	407	161621.3163644
63	265	166431.101095071
64	19	166734.653334678
65	493	168031.650657142
66	222	168297.98370549
67	268	170037.34049981
68	210	170984.047948982
69	370	170990.793930142
70	69	171372.86788577
71	453	171473.529625268
72	52	171507.781091457
73	415	171733.352153275
74	380	171901.594999314
75	433	172540.789593115
76	68	172905.511535842
77	28	173978.221150204
78	349	175174.220301174
79	255	175239.148869629
80	353	175725.832570907
81	115	175797.814457983
82	495	176397.202628975
83	139	177066.930513943
84	49	177927.473715391
85	486	178384.712876979
86	291	179155.667393806
87	286	179677.116311573
88	361	180288.56059205
89	80	181960.5025397
90	126	182020.834240721
91	276	182023.71746758
92	281	182290.488428982
93	245	182650.995645488
94	167	183010.352303222
95	11	183337.121546939
96	525	183353.076354588
97	371	183699.525495663
98	434	184475.524346002
99	332	184684.929455043
100	234	185031.538826486
101	428	186471.493225302
102	203	186534.297619931
103	168	188856.083960086
