1	0	0.993478
2	0.05	0.900799
3	0.1	0.802171
4	0.15	0.723145
5	0.2	0.645283
6	0.25	0.559807
7	0.3	0.481270
8	0.35	0.414310
9	0.4	0.351474
10	0.45	0.297943
11	0.5	0.247502
12	0.55	0.200868
13	0.6	0.157284
14	0.65	0.118998
15	0.7	0.086274
16	0.75	0.060409
17	0.8	0.038376
18	0.85	0.021793
19	0.9	0.008991
20	0.95	0.001939
