0	0.00	1.000000
1	0.05	0.901727
2	0.10	0.809253
3	0.15	0.722458
4	0.20	0.639096
5	0.25	0.560891
6	0.30	0.488121
7	0.35	0.420340
8	0.40	0.357689
9	0.45	0.299742
10	0.50	0.247526
11	0.55	0.199622
12	0.60	0.157859
13	0.65	0.120173
14	0.70	0.087744
15	0.75	0.061097
16	0.80	0.038659
17	0.85	0.021235
18	0.90	0.009128
19	0.95	0.002027
