0	0.00	1.000000
1	0.05	0.887301
2	0.10	0.810331
3	0.15	0.715281
4	0.20	0.637555
5	0.25	0.561379
6	0.30	0.490858
7	0.35	0.416844
8	0.40	0.358974
9	0.45	0.299455
10	0.50	0.247333
11	0.55	0.199997
12	0.60	0.159276
13	0.65	0.120618
14	0.70	0.087237
15	0.75	0.060315
16	0.80	0.038453
17	0.85	0.021007
18	0.90	0.009259
19	0.95	0.001981
