1	0.000010	0.999949	1.000101	1.000000
2	0.000013	1.000000	1.000000	1.000000
3	0.000016	0.999949	1.000101	1.000000
4	0.000020	0.999899	1.000202	1.000000
5	0.000025	0.999848	1.000303	1.000000
6	0.000032	0.999747	1.000505	1.000000
7	0.000040	0.999848	1.000303	1.000000
8	0.000050	0.999798	1.000404	1.000000
9	0.000063	0.999848	1.000303	1.000000
10	0.000079	0.999646	1.000707	1.000000
11	0.000100	0.999444	1.001111	1.000000
12	0.000126	0.999242	1.001515	1.000000
13	0.000158	0.999242	1.001515	1.000000
14	0.000200	0.999192	1.001616	1.000000
15	0.000251	0.998838	1.002323	1.000000
16	0.000316	0.998081	1.003838	1.000000
17	0.000398	0.998434	1.003131	1.000000
18	0.000501	0.996818	1.006364	1.000000
19	0.000631	0.997980	1.004040	1.000000
20	0.000794	0.996162	1.007677	1.000000
21	0.001000	0.994596	1.010808	1.000000
22	0.001259	0.993939	1.012121	1.000000
23	0.001585	0.991919	1.016162	1.000000
24	0.001995	0.990657	1.018687	1.000000
25	0.002512	0.986212	1.027576	1.000000
26	0.003162	0.984646	1.030707	1.000000
27	0.003981	0.981869	1.036263	1.000000
28	0.005012	0.975808	1.048384	1.000000
29	0.006310	0.973485	1.053030	1.000000
30	0.007943	0.963384	1.073232	1.000000
31	0.010000	0.954040	1.091919	1.000000
32	0.012589	0.942677	1.114646	1.000000
33	0.015849	0.931667	1.136667	1.000000
34	0.019953	0.915960	1.168081	1.000000
35	0.025119	0.903889	1.192222	1.000000
36	0.031623	0.882020	1.235960	1.000000
37	0.039811	0.855859	1.288283	1.000000
38	0.050119	0.832677	1.334646	1.000000
39	0.063096	0.808586	1.382828	1.000000
40	0.079433	0.771919	1.456162	1.000000
41	0.100000	0.750960	1.498081	1.000000
42	0.125893	0.717778	1.564444	1.000000
43	0.158489	0.695606	1.608788	1.000000
44	0.199526	0.666717	1.666566	1.000000
45	0.251189	0.644150	1.711869	1.000000
46	0.316228	0.618662	1.764798	1.000000
47	0.398107	0.599167	1.810455	1.000000
48	0.501187	0.576978	1.872475	1.000000
49	0.630957	0.550699	1.971970	1.000000
50	0.794328	0.515198	2.132323	1.000000
51	1.000000	0.487626	2.259394	1.000000
