1	0.00	1.051304
2	0.05	0.935933
3	0.10	0.849062
4	0.15	0.768285
5	0.20	0.667530
6	0.25	0.582640
7	0.30	0.513844
8	0.35	0.443786
9	0.40	0.381052
10	0.45	0.312733
11	0.50	0.258422
12	0.55	0.207860
13	0.60	0.164703
14	0.65	0.126483
15	0.70	0.092979
16	0.75	0.062998
17	0.80	0.040563
18	0.85	0.022082
19	0.90	0.009297
20	0.95	0.002143
21	1.00	0.000000
