1	0.00	1.000000
2	0.05	0.735982
3	0.1	0.624507
4	0.15	0.531979
5	0.2	0.446449
6	0.25	0.370201
7	0.3	0.302706
8	0.35	0.247157
9	0.4	0.194961
10	0.45	0.150393
11	0.5	0.119058
12	0.55	0.088407
13	0.6	0.062365
14	0.65	0.043380
15	0.7	0.030323
16	0.75	0.020586
17	0.8	0.010913
18	0.85	0.004789
19	0.9	0.001651
20	0.95	0.000232
