1	0.00	1.000000
2	0.05	0.895049
3	0.1	0.811870
4	0.15	0.730343
5	0.2	0.638066
6	0.25	0.565945
7	0.3	0.476097
8	0.35	0.420802
9	0.4	0.365484
10	0.45	0.299764
11	0.5	0.248200
12	0.55	0.196376
13	0.6	0.161916
14	0.65	0.118125
15	0.7	0.091289
16	0.75	0.067160
17	0.8	0.040879
18	0.85	0.022313
19	0.9	0.010559
20	0.95	0.001954
