1	0.00	1.000000
2	0.05	0.886399
3	0.1	0.790918
4	0.15	0.704467
5	0.2	0.622090
6	0.25	0.537935
7	0.3	0.469542
8	0.35	0.399954
9	0.4	0.332985
10	0.45	0.282548
11	0.5	0.233734
12	0.55	0.182259
13	0.6	0.141496
14	0.65	0.108902
15	0.7	0.079460
16	0.75	0.055202
17	0.8	0.031643
18	0.85	0.016367
19	0.9	0.007795
20	0.95	0.005851
