1	0.00	1.000000
2	0.05	0.878580
3	0.1	0.639731
4	0.15	0.512033
5	0.2	0.438667
6	0.25	0.361979
7	0.3	0.294546
8	0.35	0.239007
9	0.4	0.197313
10	0.45	0.152649
11	0.5	0.114447
12	0.55	0.095443
13	0.6	0.064200
14	0.65	0.042066
15	0.7	0.022436
16	0.75	0.014706
17	0.8	0.007604
18	0.85	0.005035
19	0.9	0.001683
20	0.95	0.000162
