1	0.000010	0.999596	1.000808	1.000000
2	0.000013	0.999192	1.001616	1.000000
3	0.000016	0.999495	1.001010	1.000000
4	0.000020	0.999242	1.001515	1.000000
5	0.000025	0.998838	1.002323	1.000000
6	0.000032	0.998333	1.003333	1.000000
7	0.000040	0.997828	1.004343	1.000000
8	0.000050	0.997727	1.004545	1.000000
9	0.000063	0.996465	1.007071	1.000000
10	0.000079	0.996566	1.006869	1.000000
11	0.000100	0.994848	1.010303	1.000000
12	0.000126	0.993990	1.012020	1.000000
13	0.000158	0.993232	1.013535	1.000000
14	0.000200	0.990101	1.019798	1.000000
15	0.000251	0.986162	1.027677	1.000000
16	0.000316	0.984798	1.030404	1.000000
17	0.000398	0.980202	1.039596	1.000000
18	0.000501	0.975859	1.048283	1.000000
19	0.000631	0.970505	1.058990	1.000000
20	0.000794	0.963182	1.073636	1.000000
21	0.001000	0.955606	1.088788	1.000000
22	0.001259	0.943889	1.112222	1.000000
23	0.001585	0.933232	1.133535	1.000000
24	0.001995	0.917424	1.165152	1.000000
25	0.002512	0.897828	1.204343	1.000000
26	0.003162	0.880202	1.239596	1.000000
27	0.003981	0.857172	1.285657	1.000000
28	0.005012	0.832121	1.335758	1.000000
29	0.006310	0.810101	1.379798	1.000000
30	0.007943	0.781010	1.437980	1.000000
31	0.010000	0.749949	1.500101	1.000000
32	0.012589	0.721465	1.557071	1.000000
33	0.015849	0.688535	1.622929	1.000000
34	0.019953	0.667475	1.665051	1.000000
35	0.025119	0.639663	1.720808	1.000000
36	0.031623	0.620042	1.761162	1.000000
37	0.039811	0.599217	1.809343	1.000000
38	0.050119	0.572988	1.890152	1.000000
39	0.063096	0.546978	1.994899	1.000000
40	0.079433	0.515636	2.132626	1.000000
41	0.100000	0.480955	2.303232	1.000000
42	0.125893	0.445861	2.497778	1.000000
43	0.158489	0.407852	2.754545	1.000000
44	0.199526	0.375448	3.032525	1.000000
45	0.251189	0.328159	3.493182	1.000000
46	0.316228	0.284312	4.178737	1.000000
47	0.398107	0.267009	4.450152	1.000000
48	0.501187	0.229205	5.237323	1.000000
49	0.630957	0.204377	5.845808	1.000000
50	0.794328	0.195757	6.119444	1.000000
51	1.000000	0.173731	6.813232	1.000000
