0	0.00	1.000000
1	0.05	0.932457
2	0.10	0.754908
3	0.15	0.782249
4	0.20	0.908958
5	0.25	0.816857
6	0.30	0.531683
7	0.35	0.494332
8	0.40	0.547540
9	0.45	0.455102
10	0.50	0.417765
11	0.55	0.281235
12	0.60	0.315762
13	0.65	0.224154
14	0.70	0.231519
15	0.75	0.150483
16	0.80	0.172473
17	0.85	0.113819
18	0.90	0.092363
19	0.95	0.032357
